hubspot_id,state,viability_score,candidate_office,official_office_name,office_level,office_type,election_date,general_election_result,general_votes_received,total_general_votes_cast,is_uncontested,outreach_id,campaign_id,outreach_name,outreach_title,script,outreach_status,outreach_type,outreach_date,message,phone_list_id,audience_request,voter_file_filter_id,outreach_created_at,outreach_updated_at
21115714315,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21182784532,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21202975372,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21224309677,California,2.0600000000,Vacaville City Council - District 3,null,CITY,City Council,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21619336557,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21672642165,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31720558468,Massachusetts,null,Sheriff,null,FEDERAL,null,2024-12-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21867344436,Washington,0.9400000000,Skamania County Commission - District 2,null,COUNTY,County Supervisor,2024-11-05,null,null,6666.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21892503424,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22037214061,California,2.5600000000,Huntington Beach City Council,null,CITY,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22054295586,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22056136281,Oklahoma,0.4900000000,Lawton City Mayor,null,CITY,Mayor,2024-11-05,Lost General,1685.0000000000,6163.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
44383115895,California,null,San Francisco County Board of Supervisors - District 5,null,COUNTY,null,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22210335672,Illinois,1.5200000000,Elmwood Park Community 401 School Board,null,LOCAL,School Board,2025-04-01,Lost General,969.0000000000,6539.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22417011885,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22536987555,Florida,3.5700000000,Palmetto Bay Village Council - Seat 2,null,CITY,Town Council,2024-11-05,Won General,7521.0000000000,13030.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
44422270602,District Of Columbia,null,District of Columbia Advisory Neighborhood Commission - District 8B06,null,CITY,null,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22746939464,Virginia,4.3700000000,Amherst Town Council,null,CITY,Town Council,2024-11-05,Won General,484.0000000000,2599.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23110794884,California,3.9900000000,Mountain Valley Unified School Board,null,LOCAL,School Board,2024-11-05,Lost General,255.0000000000,873.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23208607242,Michigan,3.8800000000,Plainwell City Council,null,CITY,City Council,2024-11-05,Won General,792.0000000000,2529.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23377515426,Minnesota,3.8800000000,Spring Grove City Council,null,CITY,City Council,2024-11-05,Won General,566.0000000000,576.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23399947016,Minnesota,3.7300000000,Wheaton Area School Board,null,LOCAL,School Board,2024-11-05,Won General,497.0000000000,2873.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23459745628,Oregon,4.9900000000,Rivergrove City Council,null,CITY,City Council,2024-11-05,Won General,8.0000000000,33.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23457446430,Oregon,1.4500000000,"Winston City Council - Ward 1, Position 2",null,CITY,City Council,2024-11-05,Lost General,433.0000000000,1032.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25151252645,Oregon,0.4500000000,Portland City Mayor,null,CITY,Mayor,2024-11-05,Lost General,980.0000000000,170050.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25178633568,Minnesota,3.7300000000,Eastern Carver School Board,null,LOCAL,School Board,2024-11-05,Won General,17627.0000000000,65735.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25284680199,Washington,0.8700000000,Clallam County Charter Review Commission - District 2,null,COUNTY,Other,2024-11-05,Lost General,2766.0000000000,47205.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25343169923,Iowa,3.8600000000,Chickasaw County: Fredericksburg Township Trustee,null,LOCAL,Town Council,2024-11-05,Won General,143.0000000000,301.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
28849030186,Oklahoma,5.0000000000,Southwest Technology Center Tech Board Member ,Southwest Tech Center,LOCAL,Other,2025-02-11,Won General,null,null,UnContested,null,null,null,null,null,null,null,null,null,null,null,null,null,null
28936105862,Illinois,0.9300000000,Arlington Heights Village Council,Arlington Heights Village Trustee,CITY,Town Council,2025-04-01,Won General,7408.0000000000,45970.0000000000,Contested,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29278630581,Illinois,1.0100000000,Nason City Mayor,Nason City Mayor,CITY,Mayor,2025-04-01,Won General,35.0000000000,82.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29836113966,Texas,3.8100000000,Somerset City Council,Somerset City Council - At Large,CITY,City Council,2025-05-03,Not on Ballot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29876239122,West Virginia,0.0800000000,U.S. House of Representatives - West Virginia 2nd Congressional District,null,FEDERAL,null,2028-11-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
30256280229,Florida,1.8200000000,Pinellas Park City Council - Seat 1,null,CITY,null,2026-03-17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31032130872,Illinois,4.2800000000,Steeleville 138 School Board,Center Township Board,Local,School Board,2025-04-08,Lost General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31036606307,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31113801004,Oklahoma,0.0900000000,U.S. Senate - Oklahoma,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31690045518,Illinois,1.8300000000,Skokie Village Clerk,null,CITY,null,2025-04-01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31471033608,New York,2.2900000000,Elmont Union Free School Board,null,LOCAL,null,2025-05-20,Cannot Determine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31467681971,New Jersey,2.1300000000,Gloucester County: Harrison Township Committee,null,LOCAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31493717893,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31803192244,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31972018092,Pennsylvania,0.0200000000,U.S. House of Representatives - Pennsylvania 9th Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32027379896,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32221973760,Texas,1.4800000000,Mayor,Plantersville City Council,Local,Mayor,2025-05-03,Won General,82.0000000000,127.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32317543798,Oregon,1.6200000000,Sunset Empire Transportation District Board - Position 3,Sunset Empire Transportation District Board - Position 3,LOCAL,Other,2025-05-20,Won General,4832.0000000000,6578.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32623046547,Michigan,1.2800000000,Westland City Council,null,CITY,City Council,2025-11-04,Lost General,3154.0000000000,40239.0000000000,null,4489,46122,,null,sms1MonthUntilElection,pending,text,2025-07-24T04:00:00.000,Do not send before 9am or after 9pm.,null,null,5050,2025-07-21T05:05:46.345,2025-07-21T05:05:46.345
32745159708,California,2.0400000000,California Court of Appeals Presiding Justice - District 3 (Retain Raye?),null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33081033124,Oklahoma,1.2700000000,Pittsburg County Commission - District 1,null,COUNTY,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33167875362,Oregon,5.0000000000,Tangent Rural Fire Protection District Board - Position 3,Tangent Rural Fire Protection District Board - Position 3,LOCAL,Other,2025-05-20,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33234014649,Kansas,2.6300000000,South Brown County USD 430 School Board - Position 5,South Brown County USD 430 School Board - Position 5,LOCAL,School Board,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33289327431,Washington,1.0300000000,Lakewood City Council - Position 3,null,CITY,City Council,2025-11-04,Lost General,4137.0000000000,10233.0000000000,Contested,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34266436988,New York,1.0900000000,Orchard Park Town Supervisor,null,LOCAL,null,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34356252849,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34497509739,Ohio,3.0700000000,Lewisburg Village Council,null,CITY,Town Council,2025-11-04,Not on Ballot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34793482129,Tennessee,4.1400000000,Sweetwater City Council,Sweetwater City Council,CITY,City Council,2025-06-12,Won General,227.0000000000,665.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34819949366,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34942230371,Tennessee,1.3900000000,Shelby County Mayor,null,COUNTY,null,2026-08-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35225202786,Washington,1.1700000000,Highline District 401 School Board - District 4,Highline District 401 School Board - District 4,LOCAL,School Board,2025-11-04,Lost General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35252187206,Alabama,1.9300000000,Spanish Fort City Council - District 3,null,CITY,City Council,2025-08-26,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35495353014,Georgia,1.8700000000,South Fulton City Council - District 2,null,CITY,City Council,2025-11-04,Runoff,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35546395267,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35579202217,Texas,0.2800000000,Texas House of Representatives - District 125,null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35708617761,Washington,2.6700000000,Sultan District 311 School Board - District 5,Sultan District 311 School Board - District 5,LOCAL,School Board,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36032284186,Kansas,1.3000000000,Sylvia City Council,Sylvia City Council,CITY,City Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
